,gender,age,id,became_member_on,income
6300,F,71,19e3065907254d26a27dffe11d0adeaf,20180330,70000.0
6301,M,66,8be58f600459402b9ec6f2c80bd7d364,20170901,108000.0
6302,F,67,fcbc20cfa9f14b6f948c9e9ccf2fcdf6,20180717,86000.0
6303,M,37,c0ad83c653ef4f1581612a9454441eb4,20151031,57000.0
6304,M,52,2059cc920c6f493c811776fbf72d2017,20161222,72000.0
6305,,118,edf1d100562f48898cb3f4d61e0c1c7f,20170611,
6306,F,63,e3504fe85a1e4344be0987966279edfb,20170321,36000.0
6307,,118,d9952c05f5e045b5ae01147bf905bb51,20171004,
6308,M,47,daaebe2720eb40b2a87a36748872eee3,20180310,59000.0
6309,M,67,d19d23efa5ee42e5b97f50ceaaa44130,20160714,90000.0
6310,M,53,96bce0abe1e04098b7ead648cc957c0d,20160912,69000.0
6311,F,53,e6953205247a4160a6b483f521ce0d57,20170814,53000.0
6312,F,48,981097a0c3a04335a77b9727d29e9bc1,20160725,54000.0
6313,M,19,35e371655ddb472ea707489a4d92f183,20171007,32000.0
6314,,118,41b149b89f654dcbbd9906cec1037a37,20151221,
6315,F,70,24206c31fa2f492080d941db22b1a195,20170805,42000.0
6316,,118,67c5378162d84c539292e3264eea8f70,20170912,
6317,F,65,748b3ef956ed4a84aec1517a0347a7d5,20170806,83000.0
6318,,118,ea68e3cbe9ad426096b500274ab02a9e,20171101,
6319,M,33,f576cc0ee40c4cb2b0f358afe5ecdcf8,20180113,39000.0
6320,F,45,802db9afacd145d9bdf337abe02d714c,20171208,54000.0
6321,M,75,ceedc974c26147dfa1190aa4148d3065,20180225,92000.0
6322,F,56,672871c78e154a02a2b1a8d055010aa2,20170919,99000.0
6323,F,77,128b2581fc6a4eecb542dd071fd5ea33,20150903,59000.0
6324,M,91,a703301c44e148d8ab9ca6fab0b585c8,20180720,69000.0
6325,F,42,699b6139aae54432a21ce41f0ad77fc6,20180312,69000.0
6326,M,22,f72eee165c90470285c8f960ead8e33a,20140805,55000.0
6327,M,20,d51f7a0048da4a36af919f4ed4888262,20170428,63000.0
6328,F,31,d9bd65bf66f74cd0b9a8f626ed14f7d8,20170917,34000.0
6329,,118,de6d949f1af74cd9b7176543a579a61d,20171031,
6330,M,48,0647d8018845486094ce99b6ca99eb6c,20180207,47000.0
6331,M,61,262277a4539a4ebda2d262bd0f6e438b,20170807,72000.0
6332,F,57,9a16df07c9f34c37ad8fe4f3f59b8c94,20170215,78000.0
6333,F,79,44444c221fd1473ca79ea107f85ba10d,20170310,107000.0
6334,,118,333886b0d27746cf89aae5b203b66ba4,20161022,
6335,M,66,1b3ed8f0be194fe29ec3003832c2de1f,20131102,51000.0
6336,F,90,7895d80887054803a8d035d48552cb87,20150816,53000.0
6337,F,60,85d51ac3c81f49b9a179e80cf11d41f1,20160924,77000.0
6338,M,32,8b5ced0708ef473291264e708f8aa90c,20170905,69000.0
6339,M,56,3859d1e1029149639e33ba3a33aa8748,20180228,79000.0
6340,,118,edbde592cd5e4cdea4af81a398866804,20170730,
6341,M,51,9b261db99d374278be6eba85fe873939,20170824,96000.0
6342,M,71,fff7576017104bcc8677a8d63322b5e1,20171031,73000.0
6343,,118,7789a7e2176645daa6f78382698cc587,20171006,
6344,F,52,441d7217bbd24a3a8ff178ff33fc09a6,20171223,89000.0
6345,F,51,54bb578eff2946808f0ac8c33f641883,20170416,42000.0
6346,F,68,0c1c3ea43216407eb168841c1a140337,20171119,80000.0
6347,M,72,9a30e5e95d734323908769529d201f65,20180323,73000.0
6348,M,47,f689c31ee88446cd852b7e744748c16f,20161103,66000.0
6349,M,83,3e721d353367455e9a614a8ad85be101,20170819,110000.0
6350,M,52,ca2458fa84cc4667ab420e8559f88439,20170517,41000.0
6351,M,32,cf7e4e33c98e4a2489846d97d46cb84e,20160310,45000.0
6352,M,49,f3bcf269056e4f79838751579d113e60,20160901,78000.0
6353,M,76,985cee18d3924059afd7b8885a5f0702,20180619,69000.0
6354,F,84,f4fa477e66204420b0c0b90448596a46,20170816,106000.0
6355,O,45,67150b0ac62b4762b327de7242ede92e,20170101,37000.0
6356,M,49,e137c8f1c32a44cea563b8a3a471b101,20160226,64000.0
6357,M,68,7be982d4b27645bea95eeb8f71fb5ec0,20160324,50000.0
6358,M,23,0ba55f2ffeef4c70b34e1838ee36f920,20180117,31000.0
6359,F,60,da37f5aae7834a9aa6eb19a3e4ce776a,20131027,87000.0
6360,F,66,e3385d8c1c324d63a0857cb22776509d,20130919,42000.0
6361,M,49,531720b83d944bceb9f2eb96c590c5a6,20170417,109000.0
6362,F,41,f969f5f7c6964961ae6c27bd366d51b6,20160723,51000.0
6363,M,63,8dbfa485249f409aa223a2130f40634a,20151118,48000.0
6364,M,20,536ab076982d4b10aea44b4a4624ebe9,20160709,40000.0
6365,F,61,888c4bee1cb5473a975e73150c6b40e1,20180320,37000.0
6366,M,19,19d4aa13259544d89c5bb381252c2f27,20160824,45000.0
6367,F,48,80bccfe5f7124a2992fb35426a84ab50,20171230,63000.0
6368,M,33,a9413dc6893645858ef23aa7807a2338,20180531,70000.0
6369,F,43,5c28ba3c71c840bb82962961c2564499,20180626,37000.0
6370,M,61,eaeffe7dfa5c475694239b9075ffc943,20180109,63000.0
6371,F,32,dcd4fe47f8fd496fb1bbcb673a35d481,20180109,68000.0
6372,F,70,b1d785391a094a1895ce0a21d5d6d799,20160910,51000.0
6373,M,34,79f083ca34ce4d27a37d98a5ceb83592,20141219,59000.0
6374,M,44,2de68905470540e6a991f0763654d3c4,20170929,37000.0
6375,M,64,fc9a87cbefaf443eb0a17ad7a82d6104,20180622,49000.0
6376,F,55,55c6ffab59fb4204b766d0dcf4db8882,20150820,103000.0
6377,,118,d733b649392d44ac9bf43595a4ea6c83,20180402,
6378,M,57,96cac717ce2d4547842e06982d75f735,20161031,72000.0
6379,F,38,f5505ccfce114bb19c6fc3de170c7639,20161207,66000.0
6380,M,24,9d3c0239ea3f4a45ac7a421eea9d8111,20180512,52000.0
6381,M,55,4358fa2c11d84f268b83940efbf85816,20160818,56000.0
6382,M,92,735283da85944373871631c53835558a,20161226,30000.0
6383,M,64,ea6a1589b9d545109077c1481b917599,20170814,39000.0
6384,F,52,95938d23ef38461fb14fad9a4ecc9d75,20160515,83000.0
6385,F,75,66e5459d394e418f94411e88ff43f8da,20151225,36000.0
6386,,118,6b3cad7e250740a185cf6430eef11325,20170531,
6387,F,79,77e3d01c729d46d5b35ec8f7d74e7c42,20170713,55000.0
6388,F,65,2791079b898e42e8aa9af29483eb1d35,20180117,72000.0
6389,M,20,24e97f8491804e43ac0865ae93b54ca9,20180719,39000.0
6390,M,31,4ff2d2ebfa2a447a9a33acff4f6a1106,20141129,60000.0
6391,F,36,03a6837af25144b18936719d7afd5a58,20180417,62000.0
6392,M,66,260f7d2ea4c146fca9760a1c54e8ecd4,20160326,75000.0
6393,M,72,1198b4f74e174c48b89a45b877c9d039,20170921,104000.0
6394,F,57,041967ceb80841ddbd306958d4f744ac,20170616,88000.0
6395,M,38,fdea2f3817d74cd9a4b2ce819e62c824,20180403,89000.0
6396,M,42,390a4aa6b19a42d7b90a877529fc3cbf,20170904,69000.0
6397,F,73,70a2de25ae034581944b0dcc04d1f7f6,20180107,70000.0
6398,,118,d83de059930842498e10a1d832ab0f7a,20171119,
6399,F,71,fab66562e2d74078b1306d2549e90543,20160210,79000.0
6400,M,30,70b101d6e43e48efb30af0569413eb9a,20151105,47000.0
6401,M,49,bdcbab43c2f34ca2a6ae2251a27ff6a4,20140506,70000.0
6402,M,55,6579197d0b2f491db0ccf26c74b9b311,20170728,69000.0
6403,M,66,b9b907ef1266497caf7824b9d0da919d,20150513,47000.0
6404,,118,44ee7090baf5466aa816d356fa832b73,20160719,
6405,F,74,c1e6f72a430044bd9ba700bd7266aba6,20170601,83000.0
6406,M,69,7c03888c7d2442c3bf00bdc22716e534,20160322,32000.0
6407,M,30,0ef5270c4e634eccbfcf23a172921a8d,20161119,31000.0
6408,M,60,ac95693f45c14b71b35bad811f8f430f,20160825,85000.0
6409,F,61,60c70060356f410ca290c7b15b58605a,20170907,67000.0
6410,M,79,d2c08d145b0f452abe098cfd6b693698,20180507,72000.0
6411,F,65,b51686e74e4941ef9d42391dc465498a,20160305,113000.0
6412,F,49,38812cf51ef241e5ab97910212be4ac5,20160115,106000.0
6413,,118,3b9dc2695b804e1a86b17ec6576965bd,20160521,
6414,F,54,d57fbb84ef4e412e8cdb25f4fbbfe339,20150815,49000.0
6415,M,74,cc3c53d1212c42d99bcb4a1f016239e3,20150306,68000.0
6416,F,46,20aa810bd0574208bfa7a7f066d0af5e,20160503,50000.0
6417,,118,52d78eee53b94efe8dcb58c9ca3afce5,20161231,
6418,M,55,0e75eea1fe5d40dd822e9f311738400e,20160403,81000.0
6419,F,61,d18d4dffd7324184928d1e918fdfcd8c,20151220,93000.0
6420,F,53,7b3aaef71abf4aa0b4e9c920c7f1940e,20160512,98000.0
6421,M,64,d4e0993332ee45ffbac7b0f57f0ebf87,20180426,77000.0
6422,F,80,cefd94f3c150431a8667496bdefb7b25,20180104,60000.0
6423,M,57,db0bffb1c28d416a84f7a224a86bd6de,20180106,48000.0
6424,,118,fec978ba6c9b4c719dd401cba3a077cb,20170306,
6425,M,76,51cfd7f4d2314c66b85de0b7399a9975,20171007,74000.0
6426,F,62,aac7cccdb5e147c1b8f0ee4d414faf82,20180102,76000.0
6427,F,51,0a56aac1e1b34467aabab91930db6786,20160127,105000.0
6428,,118,b8d0a7b8dfcf46e6ab8a3f4f995a28a4,20180618,
6429,M,64,ba019fba03e140e68af890010d357eba,20170603,111000.0
6430,F,90,e685472e5137400db362c80bc216a915,20170711,99000.0
6431,M,62,036f1e5cca91478685c8cef24cc8b076,20180506,43000.0
6432,M,48,ce2b7be82b7b4d8fa9b4dee977103651,20180329,79000.0
6433,M,61,5073e5cffae1428d8e461e686e448b96,20151109,63000.0
6434,F,65,ba22b168c2154a199542dd671ae74bf7,20160423,100000.0
6435,M,59,436e0674e0094943aef62cfcfdb9d3c3,20170102,48000.0
6436,M,83,ef7d9f2c835b46c2b65be1525a4e97eb,20150728,75000.0
6437,,118,4bdef403ee494610ae612c81a87e634f,20170612,
6438,F,58,7adf372300e344acb9f5970c5adfcaff,20140829,97000.0
6439,M,78,0a892db1033e4da3bc8ac7435f1646d9,20170117,74000.0
6440,M,74,9c860622473e4c6c8e57b6caa7523843,20140212,71000.0
6441,M,58,5a5bffb68f8d4527b532dbfb19da7d3f,20150513,52000.0
6442,F,73,43f4759ebb394301af177bba53db7f77,20160130,83000.0
6443,M,42,d175bfb4ec764431a570cb2f913ac4db,20171014,57000.0
6444,M,61,693ee6a87ad2452a8162a6b8c63fc087,20180521,49000.0
6445,M,86,dbd12067e5e84186a981bb4464d3d140,20180406,111000.0
6446,,118,6b098efe833b45e49590ec30f64dabe0,20180614,
6447,M,45,2ae32e87e5cb48a281a60e75e088f4d3,20130921,66000.0
6448,F,27,7e3009f88c254c89af4f99e5068f9e26,20180705,38000.0
6449,M,70,6cc4f71a24d04eca9ea44abfc018f15a,20180415,49000.0
6450,F,62,f6b861329acb4700ac87fdea8183b799,20170803,70000.0
6451,F,81,fc4be034b72a42e999e54c40cdb80dc5,20160824,37000.0
6452,F,66,f3f01dc54d864996af547f0aa1aa704c,20150729,75000.0
6453,M,58,f6f28d120e3b4b65889a04e1b709b269,20171113,76000.0
6454,F,63,f1dd0a48888a4af4936a445ce4134356,20170216,67000.0
6455,F,72,2d49e5a5886c4b9fb82c62a420dd2e85,20180709,101000.0
6456,F,50,6cbc092fb84a437f9a248420129ca1f2,20180616,63000.0
6457,M,68,7be1a8232b6246fca072ff64f43d5863,20160829,107000.0
6458,M,85,129d54616fba45cda310d24179b0643d,20180702,47000.0
6459,,118,e958c9d183914a008e7920b77f9da36e,20180715,
6460,M,45,5328aad35dd747da9dd21c31b137069c,20150414,57000.0
6461,F,49,6833c0c2069842cdbfda43ea47e64620,20180104,50000.0
6462,F,74,25d1e76f7c0b43579b0e5a07cc827bf5,20151011,65000.0
6463,,118,fcdc2cfe8e1e4ef184bada6c84e0d0b9,20180702,
6464,M,29,4e62bddf5aa24d75875216715b2d241c,20131226,66000.0
6465,M,19,73c27012b82d4d6da8bee4b0eea67aef,20170731,65000.0
6466,M,18,9b5e22ec29e84cdcbafa8127471d71f0,20171002,51000.0
6467,,118,48eb3f18d6b5411d90b7dee36741979e,20160831,
6468,,118,3a77495843624aeba22214c6f9dca6c2,20180503,
6469,M,83,4a652d9f45234df1b94aeddc46c66c77,20151230,70000.0
6470,F,34,43ffb6ce475d4ccba9828e4a07a4c31f,20170317,47000.0
6471,F,62,f97ac1f446e747d491b060d9ae044df9,20180411,65000.0
6472,M,35,ab25fd6fbd5040f880751921e4029757,20150901,49000.0
6473,M,84,c3dfa90ae52046d99affcae8e094af56,20160404,69000.0
6474,M,56,aafbcae6db284247b616a2c8951fdc4c,20160217,104000.0
6475,F,30,5f6d23897c9e4efc8f7ba028238edefa,20150911,37000.0
6476,M,70,6b9047f3d8434afc8d4183a2abe774dc,20170605,116000.0
6477,M,31,6d9eecd1322c4bb8aeedfe691178b96c,20180716,54000.0
6478,F,58,2546722a0e4c47c4a7133bd185b3c6c9,20160211,99000.0
6479,F,75,ba79df515e71410bb0f60eb9fd00e83d,20160605,66000.0
6480,M,74,4501daafe01e4311b657ffa87aa69e0d,20180507,50000.0
6481,M,61,5519acfc31b94c0e84f78c71bd993b77,20180125,39000.0
6482,M,61,ee2fadcf74d444aea46c8a3a51bed618,20141203,69000.0
6483,M,34,2d0884ac790148f3a57e97a84eb3d302,20180521,41000.0
6484,F,32,29678127a7de48cbadef66dd77771635,20180710,72000.0
6485,,118,ac7651d3f0f24f789ad9b2c16451bafd,20160221,
6486,F,48,787d7fac9488408b99bc4be662ae2655,20160903,85000.0
6487,F,79,c5efae3c731d4256901cb55bc46b6f7a,20160210,77000.0
6488,F,19,7833bbd264454be68861e014745a8982,20170831,50000.0
6489,M,59,c9044e16606e462b87985518a0b048b6,20151129,85000.0
6490,F,39,17762dabd76b4a5e998233a437c14030,20171019,72000.0
6491,F,26,1360c2518d56433ea2edd28c0cf9261b,20171228,32000.0
6492,F,51,9147b2cb3dff4a7ebb9a21bb955fee44,20161027,75000.0
6493,M,59,fde9c2ca1c184c3eab2c7161c5f6a6c7,20130813,52000.0
6494,M,61,70899cfb617f4c2ab58c9ac658f7604a,20151201,68000.0
6495,M,48,4737b1f97a49491283ac0e0cced6051e,20170409,79000.0
6496,M,53,cbfebb5384c04dcf86f1f9907c063c08,20171211,69000.0
6497,F,74,5a5b3673afd1461a947a4b5deaaefd1c,20171206,100000.0
6498,,118,098acf107368478395b52818930d1bbc,20171004,
6499,M,40,fd3505ed43464f8ca88b7b0fc19c94d1,20170228,64000.0
6500,F,61,aba9d2d799084a20b3a395ff5b1e060f,20160904,96000.0
6501,M,58,cca9c05376d54bceaab7d63838866435,20180206,87000.0
6502,,118,e23c4f41de304fdb9b95c868849f9cd4,20170912,
6503,F,70,7c25d44106054da2887c0e8864b71185,20150830,108000.0
6504,M,53,8aabde4b5b4b4ab593a05c8607086a0a,20131026,52000.0
6505,F,59,5a5657e28a384f17a4cfae36852e2abe,20180207,79000.0
6506,F,67,0b38476159e746b58c10c4090c69fe65,20170126,82000.0
6507,F,54,596a2b442d6d4d04b724c3ade26b6d6d,20160413,83000.0
6508,F,51,8f0a8e9ee7a548a2a9df1a27336d51b3,20170929,50000.0
6509,M,45,5edbee2c32e64698a6d6d4ba9012b829,20180425,30000.0
6510,F,49,b24ff3da6ff94079bb4d15ab7420e4b8,20151114,99000.0
6511,M,25,b51d59ccd5d64f9580e9d49925231cff,20180216,39000.0
6512,,118,523fa396b537439e811c1b2f6dfaab55,20151216,
6513,M,58,a3c4dcf08f0c4e1c81493a5fe4c20c8e,20171020,81000.0
6514,F,22,bd5d8f38464e480c935c7ef2bc6b715d,20151119,51000.0
6515,M,62,dad66222e2354b939907a680fff6640c,20180717,50000.0
6516,F,75,de4c5385c3bc4575bbd780e38ab4d300,20170815,86000.0
6517,F,51,36399e0a45554cafabaab01cdb80c480,20151014,84000.0
6518,M,66,b27c2e80e2324209baadb24a4b1a2238,20161108,95000.0
6519,F,58,78f65b688ec8419886f12ba1cc3224d8,20180124,97000.0
6520,M,55,167594819bb84f848528d759e6253827,20150408,63000.0
6521,M,72,3c64a2c74fd944b5bdf392d7f7731c21,20160109,55000.0
6522,M,54,f0986f270b1f4112bc3254366325f819,20160112,32000.0
6523,F,68,9ee58c73057940e39d2163e252ff3f77,20170708,61000.0
6524,M,36,c3ea4f8ef00d4ec99de9df2de9b4e794,20180726,33000.0
6525,F,27,a14c2517450542f4b55c2c13901e21ca,20170228,34000.0
6526,M,58,5b1c218059d044d588c5563ac7c82a6f,20170810,63000.0
6527,F,53,84e1bb6e797041729b43d0be2607081f,20170910,82000.0
6528,,118,d3c252891c324c628ce1383487e12492,20171121,
6529,M,36,600110e8ae6643c693aa32401008422f,20161119,38000.0
6530,M,57,dfdbc40643404a1a8989b60e71a0d5e6,20171107,34000.0
6531,M,23,46e53f29fdc94cc19eb9368a2785680d,20170314,54000.0
6532,F,67,e5e23fb385dc4553ada9c638e22a6d5d,20170827,51000.0
6533,M,42,c157fd7091b14bf1b2f7ffdaf1982d3f,20180515,64000.0
6534,F,70,4181890d96874b49a39fbcb22cb48853,20171023,89000.0
6535,F,56,8d8eae1054a84ecd9ec8879fbc0858f9,20161230,79000.0
6536,M,26,77fd8a09cbeb4dbaba14115a53f2bfd1,20130913,75000.0
6537,M,50,59cfbf8463ab4b03a374198c1fd765e3,20170505,90000.0
6538,F,50,86576f8e85354106bbe76f99d928b454,20170727,97000.0
6539,M,36,fddb6eacd12444ceb6ec5c9e301f4d79,20170624,74000.0
6540,,118,4d3857fcab6344aca68ebe2eaffa32c0,20160805,
6541,,118,f6a44ddfcecf4184b493489394c6b150,20161024,
6542,M,75,f496c159664c42dca6fff0c428ef5973,20160628,85000.0
6543,F,53,72257b80d8c1407ead2b3af3e7891c25,20160806,72000.0
6544,F,51,dfd63a4ddd254fc8a6b840e371298d71,20180303,90000.0
6545,M,64,4ff02e654412402ba891d0593ec34e6e,20180701,73000.0
6546,F,52,912bd9b101644fe790ae037d16774b92,20160928,96000.0
6547,F,45,5dda3558f4704bf9a5e46c115cf2f6b7,20150826,50000.0
6548,M,67,654250dd0ada40ec8bab4e7f17ce9ce2,20180412,41000.0
6549,M,68,74e06417ac8043b08b5f66b3a0a16c4a,20180120,40000.0
6550,F,62,ad14d4db50a24792bb6768062340c9e8,20170929,99000.0
6551,F,39,f69e977f244d4a94af3aac2faf70c507,20170706,48000.0
6552,M,67,b8cdaf04fcf34321b1e10736f616541d,20160407,59000.0
6553,M,73,99da812a6cf9401ea5df979119e4f507,20170814,43000.0
6554,M,84,de8e05f3a35548be92ea5fd927820b74,20170602,82000.0
6555,,118,d082197413c04550b99d1fd1a53eb5c6,20170606,
6556,M,54,876b4845bc1f425ca282fc6d3bdfaf85,20170824,66000.0
6557,F,99,97e14b58760146e997cfa6deaddff181,20160702,75000.0
6558,F,32,a1af149c0dc24d33844c26ae85e643b9,20131230,41000.0
6559,F,55,f91bfc9355c045258102072672118367,20160419,52000.0
6560,M,64,5733053c80004117bd3b617ab7503825,20151107,42000.0
6561,M,59,7ac313e99d684c7e830dd6e2d0968d93,20140725,61000.0
6562,M,59,e4b38079bc01416a9e798077e39d5dfc,20170302,71000.0
6563,M,56,3ed995ed43a641c1a282760dab603f1f,20171119,57000.0
6564,M,34,18e563ab170d4e6f9f8548ee5488b4c9,20180412,37000.0
6565,F,75,8bebee2768f2436abcf9cffc1a777ecc,20180207,77000.0
6566,M,67,93c1bcc3ec6f420aa9cf50d0d88996fb,20170102,72000.0
6567,M,64,df3271f5d1354eeda3691b592108746f,20171118,42000.0
6568,M,77,debc1c31ad2944bcba550d332418f97d,20140623,63000.0
6569,M,29,6de8c3d6952c4868a5a0cc540cf4dca1,20180610,71000.0
6570,M,53,4af768dd63d84185b062e559728163c8,20180101,91000.0
6571,M,58,960d6648706f4b3094de92779c8ff802,20180225,34000.0
6572,M,30,f3257f402963433384b5e87f477e6e07,20160710,54000.0
6573,M,66,292117548f3e4adebb5b5f896e479f13,20180421,46000.0
6574,F,74,4e31b61bc1514801aac0dce9920ef365,20161127,95000.0
6575,F,44,fdbae2c6933e49cca46042bca453ca30,20180501,56000.0
6576,F,89,5042e872687e45fcad0387934dd1a928,20151119,76000.0
6577,F,48,9cc356de3d474dc0891a4fb38dde01c8,20170924,57000.0
6578,M,60,af69a507aefd4ecdbc4c33b0ec4dfe61,20160611,30000.0
6579,F,67,dafc626bbdac41a8ae6b4f7a9478b2b2,20160306,103000.0
6580,F,66,6c95222abddf42a3a28fe1425c7e173e,20180723,71000.0
6581,O,51,f7938c2e66364a5e8016e21ba8a3a58e,20170925,80000.0
6582,M,25,5e99701702ba4902bd8e8a6f2976cae0,20180421,34000.0
6583,M,31,394959bac98241098e68e063d28687e0,20180618,35000.0
6584,M,82,9341cf8552c745a199dade93bb1c2316,20151202,73000.0
6585,F,56,3b9dd46d45664a94b829246a1b840a40,20170621,88000.0
6586,,118,3b9c0f6ce8914161b23a0976c1b4cc38,20171104,
6587,M,45,b02abf5ae76a468c9d0c20d3f85fc7d4,20170412,96000.0
6588,M,48,d343a92de6c142dc880d984873d950ef,20171204,67000.0
6589,F,50,d8848c510f444abf93ace41343c29878,20160705,93000.0
6590,,118,13d4cf14f2ce47249b3cfb8a1128a7d1,20180501,
6591,F,42,f52b70a5d2044363bcef800c2f9efe73,20180102,71000.0
6592,F,59,df13a834f43b4753a874a4cccaab6402,20180724,85000.0
6593,,118,6795e88d05b34521b4248c8d014d5609,20170310,
6594,M,64,217c3e3cb05b41509d1d7d362e01b7e7,20131211,49000.0
6595,M,62,83fdc79d9f0b418585987414dcdab348,20170701,76000.0
6596,M,65,8fda24811f1f4867afa33c7a3a8c347b,20151029,38000.0
6597,F,58,7aabd3e693e94246be8cfe31adec3b86,20171014,73000.0
6598,M,82,e39bab091d504157abe1b4a484cc5c52,20171022,76000.0
6599,M,57,6c38253ffb414473a86838e84915a609,20131009,86000.0
6600,M,26,aea4564b32c5480cbdf1c5813d2aa279,20171009,56000.0
6601,M,41,ab5e1ca0319147708e1fd2647125ba20,20150528,65000.0
6602,F,38,5cb9255f3b964c5a817cc6b44cda3945,20150810,50000.0
6603,F,75,21a99497925443ebbee1cf7239f7e902,20151225,47000.0
6604,F,68,2a53683ea9f64d37a628d769595da42a,20180712,57000.0
6605,F,19,09dee7958cca49c3b32e3b3cf8ed1165,20170603,73000.0
6606,,118,356baf68c6264e4b9bde30a17d08c62a,20170808,
6607,M,66,dd9b7e79bfad46c58d310f6bbcae5cee,20161130,44000.0
6608,F,46,6caf1079774c415283b0db6790aaab66,20180322,93000.0
6609,M,40,532571ad78ae4715960d27bf653d2308,20170511,50000.0
6610,M,69,8569444509e1462abe0310cbbd323a86,20170101,71000.0
6611,,118,8e7a22dd150f4ecea1a6be17be1d2381,20170529,
6612,M,58,d882b308cf6f419386ab5c3ed3def76e,20160215,53000.0
6613,M,59,6966b1d94b8a48f3b0fbfd14dda579ac,20171026,35000.0
6614,M,64,d5ba594e7bdd46cc96787b9ed1ca7390,20171015,47000.0
6615,M,48,5ebe9f31969a453da31dd70fedd6c1eb,20180614,36000.0
6616,M,54,c754999ddfa645e3853debcad15e0748,20170706,45000.0
6617,M,74,b9c4f8d5b6484ae99f7ce9ce8f2217d9,20170113,96000.0
6618,M,40,ffd53e5ba61d41378b66efc00d9f9682,20170216,32000.0
6619,M,50,356436b5eac54cfe8541a9e5fedf4d21,20180102,88000.0
6620,O,63,41eb66dfb4824a029f7abb81c140c267,20180110,32000.0
6621,,118,4981971670534cb2924bae90ade36125,20171008,
6622,M,27,f428ef84305247ce98d2f7a59a70cc90,20170720,36000.0
6623,,118,506f28f5c45245b9baacf69e35e42cf6,20180521,
6624,F,67,04fad15f96d446f483823ad08857e752,20180607,116000.0
6625,M,29,b933a44abdc14d34ac88cc9af26cc0b0,20180612,50000.0
6626,F,63,7cd7d18183fb45d1b5845c30810863d1,20151015,57000.0
6627,M,52,d8c0599851414c419612359de7a93882,20160906,97000.0
6628,F,68,46bff6d3b8fb462880a0d476c3945c33,20171103,48000.0
6629,F,52,9add5b42cfc447aebc49a1a27cd4fdc9,20160120,80000.0
6630,M,37,72e932abc2e34e699c2d4dfe6529cd28,20161028,44000.0
6631,,118,259049daa72f43b29bba5758db435f9d,20180508,
6632,F,49,1fcce9d0dccd421a97b74987fcdb0980,20180618,43000.0
6633,F,36,f5234309a757421aadc37da0e69dfdbb,20160131,61000.0
6634,M,26,9a84c544ff7a4887bc047cc06d8c388c,20171121,53000.0
6635,M,61,25b6b459f09a4f93841faabcb78a24e5,20131001,57000.0
6636,,118,2a06fdb4f40749cb8830973a99e9672a,20151021,
6637,M,69,b95db71ad4c94d9587a12a6b67a98c44,20160807,55000.0
6638,F,74,45026d2d71df47a4bab0d378a1500f81,20131129,85000.0
6639,F,79,a3240f8c4ce14b749073c4f65a64eef8,20151002,61000.0
6640,F,42,723fbd0d623f47f7a36671d7ac92014d,20170823,59000.0
6641,F,49,a8dc1ad7fda243edad2b45982dd541bb,20180109,73000.0
6642,M,37,ffc77312ccda49fca19506f1cdf44923,20170319,70000.0
6643,M,48,ab870bdab35f4643aa1a66aba18e2f48,20180224,66000.0
6644,F,51,6cceccb6720b4256a7dd2361f8d4deb3,20170530,108000.0
6645,,118,ac0ba442fade4e9eb587feb5e408de99,20170406,
6646,,118,0c55f7afe6a44b859a2344af100ec3f3,20170616,
6647,M,43,44e5b09e92984d37a11a8b5252dba3ea,20150417,41000.0
6648,F,57,a2e2ceca2ee74bd08db8a322bc6c98e4,20160601,59000.0
6649,M,59,f9338a2649fb4406a2553f0c8ea4a35c,20171104,36000.0
6650,M,94,6c4a514015c94ac689f7f58251463827,20180606,80000.0
6651,M,67,0e03241e165b4686a2e5e546d499e637,20170921,82000.0
6652,F,70,a5c858fd73334e0b9c6abfc487478846,20170319,36000.0
6653,F,56,7d1dac0eb66147b89636f9e4aacb3d74,20180226,35000.0
6654,F,91,4145ed547ce34076a7aa44125654e170,20160310,88000.0
6655,F,72,0ebe2aec9774444a9be339aadbb817b4,20171123,106000.0
6656,M,76,93d68b70f23c41d9b8aabd8922b0ed1b,20170202,70000.0
6657,F,65,388bda1fea454949abd8d927b04cbd6b,20160710,98000.0
6658,M,58,d8ac2ffea6e742ef949e4d96097e5c5d,20170303,96000.0
6659,M,45,98da26ac30d94be693bc1c0050b73aae,20180425,93000.0
6660,F,81,bde1c2a5283f47cc9a3f932ec3338a31,20160207,110000.0
6661,M,58,b669b308d4fa4bff837d68d86a78e6b1,20170707,76000.0
6662,F,39,de561837326b4490bb0b4d200b42add2,20180227,45000.0
6663,M,59,5e60c6aa3b834e44b822ea43a3efea26,20141120,55000.0
6664,M,60,f80c230bcb8f483cb66dd0e2a28af129,20180325,70000.0
6665,M,60,034b962ed61d4da1bb0baaec84cc2e85,20170729,74000.0
6666,M,53,f007c1392ef749c5b245ffb3cd5e6e35,20160216,75000.0
6667,M,78,ccc74f3977364661869fb65061f4ea0f,20180218,52000.0
6668,F,37,9d79bfae6a7b4bb784a12d12f98bf578,20170525,60000.0
6669,F,70,2b8d8f56a0254af5b64d6a41928cc57e,20160528,96000.0
6670,M,35,b2612e7f07c34a03897fbd6dc0d27aad,20180323,33000.0
6671,,118,ab530a4ad78d491aad5ba506b45d35f7,20180410,
6672,F,52,0f323f6a9ad945fa9fdf0a9085c39ed4,20171223,78000.0
6673,F,57,0561e602225b441aac45ff6e5bb74037,20180208,31000.0
