id,created_at,updated_at,company_id,partner_id,consultant_id,status,is_outbound
796,1.61476715500633E+018,1.61476715500633E+018,775,290,351,pending,1
797,1.61483634520365E+018,1.61483833522237E+018,973,7,8,successful,0
798,1.61484006072756E+018,1.61577347448916E+018,1025,105,172,successful,0
799,1.61486382772368E+018,1.61643258583627E+018,1055,213,347,successful,0
800,1.6148703148424E+018,1.6148703148424E+018,975,22,314,successful,0
801,1.61487532281957E+018,1.61488426906161E+018,976,142,215,successful,0
802,1.61489715736897E+018,1.61489715880611E+018,405,290,351,successful,1
803,1.61493642283325E+018,1.6149380467076E+018,977,128,187,successful,0
804,1.61495785528287E+018,1.61495932925326E+018,978,108,309,successful,0
805,1.61500225928311E+018,1.61500225928311E+018,211,290,351,pending,1
806,1.6150143680965E+018,1.61512744998202E+018,983,7,8,successful,0
807,1.61502111326849E+018,1.61650539146008E+018,1061,21,39,successful,0
808,1.61506240918637E+018,1.61515531038144E+018,984,108,360,successful,0
809,1.61510360769882E+018,1.6151040292674E+018,982,26,73,successful,0
810,1.6151796916303E+018,1.6151796916303E+018,985,278,345,successful,0
811,1.61518060523313E+018,1.61530778319454E+018,986,356,452,successful,0
812,1.6151957313303E+018,1.61522091467495E+018,989,242,320,successful,0
813,1.61519868633522E+018,1.61519868633522E+018,765,302,375,pending,1
814,1.61519870098032E+018,1.61519870098032E+018,765,149,294,pending,1
815,1.61519871155854E+018,1.61519871155854E+018,765,191,266,pending,1
816,1.61520794408123E+018,1.61556375910716E+018,1019,9,19,successful,0
817,1.61520917008696E+018,1.61521431094988E+018,988,7,8,successful,0
818,1.61520943357906E+018,1.61547227399308E+018,0,184,456,successful,0
819,1.61521457636988E+018,1.61521457636988E+018,864,302,375,pending,1
820,1.6152202927522E+018,1.6152202927522E+018,0,149,292,pending,1
821,1.61522032423072E+018,1.61522032423072E+018,0,290,351,pending,1
822,1.61522040250033E+018,1.61522040250033E+018,0,191,266,pending,1
823,1.61522227359532E+018,1.61522227359532E+018,984,63,193,pending,1
824,1.61522249991503E+018,1.61522249991503E+018,984,191,266,pending,1
825,1.61522441007297E+018,1.61522578537102E+018,990,117,238,successful,0
826,1.61522494582234E+018,1.61522494582234E+018,979,117,238,successful,0
827,1.615224964658E+018,1.615224964658E+018,981,117,238,successful,0
828,1.61522498018384E+018,1.61522498018384E+018,980,117,238,successful,0
829,1.61522499835791E+018,1.61536524180345E+018,996,117,238,successful,0
830,1.61522618048928E+018,1.61522618048928E+018,980,191,266,pending,1
831,1.6152559387622E+018,1.6152559387622E+018,0,7,8,pending,0
832,1.61525838914866E+018,1.61525838914866E+018,0,7,8,pending,0
833,1.61526232563219E+018,1.61526232563219E+018,991,356,452,successful,0
834,1.61526469309109E+018,1.61583635371125E+018,1027,360,457,successful,0
835,1.6152666586415E+018,1.61526924730581E+018,987,7,8,successful,0
836,1.61528394629299E+018,1.61528394629299E+018,985,63,193,pending,1
837,1.61529242898531E+018,1.61529637546991E+018,994,26,387,successful,0
838,1.61529425975082E+018,1.61529425975082E+018,993,227,458,successful,0
839,1.61529934252986E+018,1.61530137314546E+018,995,44,455,successful,0
840,1.61530087386367E+018,1.61530087386367E+018,979,191,266,pending,1
841,1.61530088914107E+018,1.61530088914107E+018,981,191,266,pending,1
842,1.61530353186877E+018,1.61530353186877E+018,0,302,375,pending,1
843,1.61530445751103E+018,1.61530445751103E+018,978,201,277,pending,1
844,1.61530655287891E+018,1.61530655287891E+018,977,63,193,pending,1
845,1.61530726657582E+018,1.61530726657582E+018,977,149,292,pending,1
846,1.6153072708678E+018,1.6153072708678E+018,977,201,277,pending,1
847,1.61530728382011E+018,1.61530728382011E+018,977,191,266,pending,1
848,1.61530728641761E+018,1.61530728641761E+018,977,290,351,pending,1
849,1.61530885266038E+018,1.61530885266038E+018,976,63,193,pending,1
850,1.61530886427472E+018,1.61530886427472E+018,976,149,292,pending,1
851,1.61530886872985E+018,1.61530886872985E+018,976,63,193,pending,1
852,1.61530887992251E+018,1.61530887992251E+018,976,201,277,pending,1
853,1.61530888743821E+018,1.61530888743821E+018,976,191,266,pending,1
854,1.61530889970374E+018,1.61530889970374E+018,976,290,351,pending,1
855,1.61531223780822E+018,1.61531223780822E+018,973,290,351,pending,1
856,1.61531224617603E+018,1.61531224617603E+018,973,191,266,pending,1
857,1.61531225059013E+018,1.61531225059013E+018,973,201,277,pending,1
858,1.61531226059393E+018,1.61531226059393E+018,973,149,292,pending,1
859,1.61531227134565E+018,1.61531227134565E+018,973,63,129,pending,1
860,1.61531417279574E+018,1.61539843355427E+018,969,302,375,disinterested,1
861,1.61531418127814E+018,1.61539853329455E+018,969,149,292,disinterested,1
862,1.61531418941883E+018,1.61531418941883E+018,969,290,351,pending,1
863,1.61531419581625E+018,1.61531419581625E+018,969,201,277,pending,1
864,1.61535309177666E+018,1.61535309177666E+018,1000,66,106,successful,0
865,1.61535311403318E+018,1.61535311403318E+018,999,66,106,successful,0
866,1.6153531369636E+018,1.6153531369636E+018,997,7,8,successful,0
867,1.61535316584906E+018,1.61535316584906E+018,992,16,78,successful,0
868,1.61535764383966E+018,1.61535856542367E+018,1001,213,347,successful,0
869,1.61536009666935E+018,1.6154500923125E+018,1010,63,193,successful,0
870,1.61536138715749E+018,1.61545009232931E+018,1011,63,193,successful,0
871,1.61536643497811E+018,1.6153672098548E+018,1002,50,297,successful,0
872,1.6153750344571E+018,1.6153750344571E+018,987,302,375,pending,1
873,1.61537504687821E+018,1.61537504687821E+018,987,149,292,pending,1
874,1.61537505243661E+018,1.61537505243661E+018,987,201,277,pending,1
875,1.61537505963843E+018,1.61537505963843E+018,987,191,266,pending,1
876,1.61537506582213E+018,1.61537506582213E+018,987,290,351,pending,1
877,1.61537762985706E+018,1.61537868802402E+018,1003,32,463,successful,0
878,1.61537820302925E+018,1.61546442533219E+018,972,149,292,disinterested,1
879,1.61537820783437E+018,1.61599745590977E+018,972,201,277,disinterested,1
880,1.61537821485376E+018,1.61537821485376E+018,972,191,266,pending,1
881,1.61537821950642E+018,1.61537821950642E+018,972,290,351,pending,1
882,1.61538085725478E+018,1.61538318201125E+018,1005,117,238,successful,0
883,1.6153964855333E+018,1.61539648938959E+018,197,290,351,successful,1
884,1.61539868044094E+018,1.6155806875594E+018,971,302,375,disinterested,1
885,1.61539869024586E+018,1.61558052293518E+018,971,149,292,disinterested,1
886,1.61539869556297E+018,1.61599734724342E+018,971,201,277,disinterested,1
887,1.61539870468645E+018,1.61539870468645E+018,971,191,266,pending,1
888,1.61539871426675E+018,1.61539871426675E+018,971,290,351,pending,1
889,1.61539993697188E+018,1.61539993697188E+018,967,63,193,pending,1
890,1.61539994438013E+018,1.61721466840173E+018,967,149,292,disinterested,1
891,1.6154019565614E+018,1.61540274102445E+018,1008,50,82,successful,0
892,1.61540834967363E+018,1.61540834967363E+018,0,108,360,pending,0
893,1.61543188801373E+018,1.61543188801373E+018,1006,66,106,successful,0
894,1.61543191135771E+018,1.61543191135771E+018,1006,7,8,successful,0
895,1.6154479775196E+018,1.61545112985098E+018,1012,22,203,successful,0
896,1.61545682960163E+018,1.61545682960163E+018,752,191,266,pending,1
897,1.6154568440739E+018,1.61545684584712E+018,752,149,292,disinterested,1
898,1.61545870728731E+018,1.61545870728731E+018,974,63,193,pending,1
899,1.61545871338773E+018,1.61592629565815E+018,974,149,292,disinterested,1
900,1.61545871777483E+018,1.61545871777483E+018,974,201,277,pending,1
901,1.61545872518473E+018,1.61545872518473E+018,974,191,266,pending,1
902,1.61547111859359E+018,1.61547625355165E+018,1014,26,73,successful,0
903,1.61547340248214E+018,1.61547340248214E+018,966,63,193,pending,1
904,1.61547341013224E+018,1.61592642549702E+018,966,149,292,disinterested,1
905,1.61547341533343E+018,1.61547341533343E+018,966,201,277,pending,1
906,1.61547342156022E+018,1.61547342156022E+018,966,191,266,pending,1
907,1.6154734287419E+018,1.6154734287419E+018,966,290,351,pending,1
908,1.61547450334296E+018,1.61547450334296E+018,964,63,193,pending,1
909,1.61547451514423E+018,1.61547451514423E+018,964,149,292,pending,1
910,1.61547508667299E+018,1.61547508667299E+018,0,191,266,pending,1
911,1.61547646074235E+018,1.61547646074235E+018,965,63,193,pending,1
912,1.61547646772472E+018,1.61547646772472E+018,965,149,292,pending,1
913,1.61547647369275E+018,1.61547647369275E+018,965,201,277,pending,1
914,1.61547648373064E+018,1.61547648373064E+018,965,191,266,pending,1
915,1.61547735194152E+018,1.61547735194152E+018,960,302,375,pending,1
916,1.61547736136269E+018,1.61547736136269E+018,960,191,266,pending,1
917,1.6154773695053E+018,1.6154773695053E+018,960,290,351,pending,1
918,1.61548573797466E+018,1.61556537305209E+018,1020,108,197,successful,0
919,1.61548887817092E+018,1.61548936259489E+018,1015,108,360,successful,0
920,1.61549061212408E+018,1.61549061212408E+018,849,302,375,pending,1
921,1.61549061901439E+018,1.61549061901439E+018,849,149,292,pending,1
922,1.61549062406683E+018,1.61549062406683E+018,849,201,277,pending,1
923,1.61549062989764E+018,1.61549062989764E+018,849,191,266,pending,1
924,1.61549063926575E+018,1.61549063926575E+018,849,290,351,pending,1
925,1.61549178452649E+018,1.61549178452649E+018,802,63,129,pending,1
926,1.61549179167644E+018,1.61643762158454E+018,802,149,292,disinterested,1
927,1.61549179752551E+018,1.61549179752551E+018,802,201,277,pending,1
928,1.61549180489392E+018,1.61549180489392E+018,802,191,266,pending,1
929,1.61551513900832E+018,1.61551567727091E+018,1016,140,200,successful,0
930,1.61552914718385E+018,1.61552914718385E+018,1017,366,465,successful,0
931,1.61555133339877E+018,1.61574810952531E+018,1024,23,41,successful,0
932,1.61555323001292E+018,1.61555323001292E+018,955,191,266,pending,1
933,1.6155539289933E+018,1.6155539289933E+018,1013,117,238,successful,0
934,1.61555423071471E+018,1.61555423071471E+018,953,290,351,pending,1
935,1.61555451839493E+018,1.61555451839493E+018,953,63,193,pending,1
936,1.61555452537843E+018,1.61555452537843E+018,953,149,292,pending,1
937,1.61555452980698E+018,1.61555452980698E+018,953,201,277,pending,1
938,1.61556890658881E+018,1.61556890658881E+018,952,63,129,pending,1
939,1.61556890975726E+018,1.61556890975726E+018,952,63,193,pending,1
940,1.61556891896584E+018,1.61556891896584E+018,952,149,292,pending,1
941,1.61556892494148E+018,1.61556892494148E+018,952,201,277,pending,1
942,1.61556893421407E+018,1.61556893421407E+018,952,290,351,pending,1
943,1.61557458685109E+018,1.61580008000405E+018,1021,128,267,successful,0
944,1.61557547588621E+018,1.61580017322125E+018,1022,128,267,successful,0
945,1.61557634669819E+018,1.61557634669819E+018,947,302,375,pending,1
946,1.61557635977077E+018,1.61557635977077E+018,947,149,292,pending,1
947,1.61557636614641E+018,1.61557636614641E+018,947,201,277,pending,1
948,1.61557902397097E+018,1.61644157708238E+018,947,191,266,disinterested,1
949,1.61560718396632E+018,1.61560718396632E+018,951,63,193,pending,1
950,1.61576287583226E+018,1.61576287583226E+018,1023,22,314,successful,0
951,1.61578848700963E+018,1.61578848700963E+018,1004,63,193,successful,0
952,1.61580427993938E+018,1.61580427993938E+018,1018,7,8,successful,0
953,1.61586238012509E+018,1.61586346871538E+018,1028,7,8,successful,0
954,1.61587197075261E+018,1.61587237785837E+018,1029,40,318,successful,0
955,1.61588381015404E+018,1.61588552678646E+018,1031,22,314,successful,0
956,1.6158886550898E+018,1.6158886550898E+018,1030,242,320,successful,0
957,1.61590654022688E+018,1.61590654022688E+018,1030,191,266,pending,1
958,1.61590673477784E+018,1.61590673477784E+018,1035,21,39,successful,0
959,1.61590861874139E+018,1.61590861874139E+018,1028,302,375,pending,1
960,1.61590862687474E+018,1.61920345176249E+018,1028,149,292,disinterested,1
961,1.61590863059016E+018,1.61590863059016E+018,1028,201,277,pending,1
962,1.61590863869311E+018,1.61590863869311E+018,1028,191,266,pending,1
963,1.6159159556263E+018,1.6159159556263E+018,1022,63,129,pending,1
964,1.61591596359003E+018,1.61591596359003E+018,1022,149,292,pending,1
965,1.61591597176878E+018,1.61591597176878E+018,1022,191,266,pending,1
966,1.61591646144374E+018,1.61591646144374E+018,928,157,223,pending,1
967,1.61591764393795E+018,1.61591764393795E+018,1021,63,193,pending,1
968,1.6159176561856E+018,1.6159176561856E+018,1021,149,292,pending,1
969,1.61591766428639E+018,1.61591766428639E+018,1021,191,266,pending,1
970,1.61591805325492E+018,1.61591805325492E+018,921,149,292,pending,1
971,1.61591805923833E+018,1.61591805923833E+018,921,201,277,pending,1
972,1.61591806842367E+018,1.61591806842367E+018,921,191,266,pending,1
973,1.61591867241778E+018,1.61591867241778E+018,922,149,292,pending,1
974,1.61591867765791E+018,1.61591867765791E+018,922,201,277,pending,1
975,1.61591868670246E+018,1.61591868670246E+018,922,191,266,pending,1
976,1.61591871736078E+018,1.61591871736078E+018,923,149,292,pending,1
977,1.61591872098859E+018,1.61591872098859E+018,923,201,277,pending,1
978,1.61591872999859E+018,1.61591872999859E+018,923,191,266,pending,1
979,1.61592150366754E+018,1.61592150366754E+018,1024,302,375,pending,1
980,1.61592151659891E+018,1.61592151659891E+018,1024,149,292,pending,1
981,1.61592152099573E+018,1.61592152099573E+018,1024,201,277,pending,1
982,1.61592152631137E+018,1.61592152631137E+018,1024,191,266,pending,1
983,1.61592337531408E+018,1.61592337531408E+018,1018,63,193,pending,1
984,1.61592338544879E+018,1.61592338544879E+018,1018,149,292,pending,1
985,1.6159233935907E+018,1.6159233935907E+018,1018,191,266,pending,1
986,1.6159234081839E+018,1.6159234081839E+018,1018,290,351,pending,1
987,1.61595323597021E+018,1.61595323597021E+018,1034,8,15,successful,0
988,1.61597116614363E+018,1.61597116614363E+018,1036,50,157,successful,0
989,1.61598588304748E+018,1.61598610605973E+018,1037,337,427,successful,0
990,1.61600231263295E+018,1.61600231263295E+018,1017,302,375,pending,1
991,1.61600231754245E+018,1.61600231754245E+018,1017,201,277,pending,1
992,1.61600232314434E+018,1.61600232314434E+018,1017,191,266,pending,1
993,1.61600232856426E+018,1.61600232856426E+018,1017,290,351,pending,1
994,1.61600344038051E+018,1.61600344038051E+018,1016,63,193,pending,1
995,1.61600345033923E+018,1.61600345033923E+018,1016,149,292,pending,1
996,1.61600345512041E+018,1.61600345512041E+018,1016,201,277,pending,1
997,1.61600346301546E+018,1.61600346301546E+018,1016,191,266,pending,1
998,1.61600766352483E+018,1.61600766352483E+018,1013,191,266,pending,1
999,1.61600889027005E+018,1.61600889027005E+018,1012,63,193,pending,1
1000,1.61600889825865E+018,1.61600889825865E+018,1012,149,292,pending,1
1001,1.61600890173712E+018,1.61600890173712E+018,1012,201,277,pending,1
1002,1.61600891181678E+018,1.61600891181678E+018,1012,191,266,pending,1
1003,1.61600892510752E+018,1.61600892510752E+018,1012,290,351,pending,1
1004,1.61600993638046E+018,1.61600993638046E+018,1009,302,375,pending,1
1005,1.61600994160383E+018,1.61859846656818E+018,1009,149,292,disinterested,1
1006,1.61600994490863E+018,1.61600994490863E+018,1009,201,277,pending,1
1007,1.61600995175301E+018,1.61600995175301E+018,1009,191,266,pending,1
1008,1.6160099586095E+018,1.6160099586095E+018,1009,290,351,pending,1
1009,1.6160110674003E+018,1.61606167920809E+018,1008,63,193,disinterested,1
1010,1.61601107504594E+018,1.61860189678063E+018,1008,149,292,disinterested,1
1011,1.61601107872411E+018,1.61860189415249E+018,1008,201,277,disinterested,1
1012,1.61601108592228E+018,1.6186018921684E+018,1008,191,266,disinterested,1
1013,1.61607145264764E+018,1.61607211917236E+018,1041,23,41,successful,0
1014,1.61607296871749E+018,1.6165143215548E+018,1043,213,347,successful,0
1015,1.61607372464927E+018,1.61607468015312E+018,1042,64,307,successful,0
1016,1.61607493905223E+018,1.61608031295995E+018,1044,64,307,successful,0
1017,1.61608001040032E+018,1.61608001040032E+018,792,302,375,pending,1
1018,1.61608275105705E+018,1.61608275105705E+018,847,191,266,pending,1
1019,1.61608275727904E+018,1.61608275727904E+018,847,290,351,pending,1
1020,1.61608284523286E+018,1.61608284523286E+018,777,63,193,pending,1
1021,1.61608285272166E+018,1.61608285272166E+018,777,149,292,pending,1
1022,1.61608285734751E+018,1.61608285734751E+018,777,201,277,pending,1
1023,1.61608286659261E+018,1.61608286659261E+018,777,191,266,pending,1
1024,1.61608287408804E+018,1.61608287408804E+018,777,290,351,pending,1
1025,1.61608296495012E+018,1.61608296495012E+018,764,63,129,pending,1
1026,1.61608297403522E+018,1.61608297403522E+018,764,149,292,pending,1
1027,1.61608297961107E+018,1.61608297961107E+018,764,201,277,pending,1
1028,1.61608299592536E+018,1.61608299592536E+018,764,191,266,pending,1
1029,1.61608300293214E+018,1.61608300293214E+018,764,290,351,pending,1
1030,1.61608533446997E+018,1.61608533446997E+018,975,302,375,pending,1
1031,1.61608534116783E+018,1.61608534116783E+018,975,149,292,pending,1
1032,1.61608534523992E+018,1.61608534523992E+018,975,201,277,pending,1
1033,1.61608535080477E+018,1.61608535080477E+018,975,191,266,pending,1
1034,1.61609171678252E+018,1.6165768435491E+018,1045,50,82,successful,0
1035,1.61609420244566E+018,1.61609420244566E+018,1003,63,193,pending,1
1036,1.61609520005725E+018,1.61640478507085E+018,1051,64,307,successful,0
1037,1.61609880054973E+018,1.61609880054973E+018,1011,149,292,pending,1
1038,1.61609880380465E+018,1.61609880380465E+018,1011,201,277,pending,1
1039,1.61609881088437E+018,1.61609881088437E+018,1011,191,266,pending,1
1040,1.61609899952666E+018,1.61609899952666E+018,1010,149,292,pending,1
1041,1.61609900337195E+018,1.61609900337195E+018,1010,201,277,pending,1
1042,1.61609901058031E+018,1.61609901058031E+018,1010,191,266,pending,1
1043,1.61609967088693E+018,1.61609967088693E+018,1001,191,266,pending,1
1044,1.6161025476379E+018,1.6161025476379E+018,997,302,375,pending,1
1045,1.61610255438958E+018,1.61859780619688E+018,997,149,292,disinterested,1
1046,1.61610255860015E+018,1.61610255860015E+018,997,201,277,pending,1
1047,1.616102564592E+018,1.616102564592E+018,997,191,266,pending,1
1048,1.61610789448391E+018,1.61616217439992E+018,1048,44,237,successful,0
1049,1.61613171373479E+018,1.61613171373479E+018,1046,252,431,pending,0
1050,1.61615360513917E+018,1.61615360513917E+018,993,63,193,pending,1
1051,1.61615361606114E+018,1.61615361606114E+018,993,149,292,pending,1
1052,1.61615400859119E+018,1.61615400859119E+018,993,201,277,pending,1
1053,1.61615401729314E+018,1.61615401729314E+018,993,290,351,pending,1
1054,1.61615691559229E+018,1.61615691559229E+018,991,63,193,pending,1
1055,1.61615692716258E+018,1.61615692716258E+018,991,149,292,pending,1
1056,1.6161569586825E+018,1.6161569586825E+018,991,191,266,pending,1
1057,1.61615696529841E+018,1.61615696529841E+018,991,290,351,pending,1
1058,1.61615818142084E+018,1.61615818142084E+018,990,302,375,pending,1
1059,1.61615818695643E+018,1.61615818695643E+018,990,149,292,pending,1
1060,1.61615819461679E+018,1.61615819461679E+018,990,191,266,pending,1
1061,1.61615820090998E+018,1.61615820090998E+018,990,290,351,pending,1
1062,1.61616778449423E+018,1.61650568888893E+018,1062,108,360,successful,0
1063,1.6161739363818E+018,1.6165198148202E+018,1064,108,360,successful,0
1064,1.61618208911833E+018,1.61645648019984E+018,1056,108,360,successful,0
1065,1.61623854551273E+018,1.61883771669501E+018,1117,44,460,successful,0
1066,1.61640606091914E+018,1.61700986272828E+018,1047,149,472,successful,0
1067,1.61640707801835E+018,1.61676333063834E+018,1078,21,39,successful,0
1068,1.61640711856579E+018,1.61640711856579E+018,1050,39,66,successful,0
1069,1.61640715967385E+018,1.61640715967385E+018,1049,149,472,successful,0
1070,1.6164072018018E+018,1.6164072018018E+018,1049,7,8,successful,0
1071,1.61640731699749E+018,1.61640731699749E+018,1032,7,8,successful,0
1072,1.61640788808599E+018,1.61933475070119E+018,1197,7,8,successful,0
1073,1.61642231991427E+018,1.61642410935186E+018,1052,36,61,successful,0
1074,1.61642388023944E+018,1.61677123732134E+018,1080,63,193,successful,0
1075,1.6164261844204E+018,1.6164261844204E+018,1052,63,193,pending,1
1076,1.6164261905788E+018,1.6164261905788E+018,1052,149,292,pending,1
1077,1.61642619459915E+018,1.61642619459915E+018,1052,201,277,pending,1
1078,1.61642620304145E+018,1.61642620304145E+018,1052,191,266,pending,1
1079,1.61642620899193E+018,1.61642620899193E+018,1052,290,351,pending,1
1080,1.61642629102665E+018,1.61642629102665E+018,0,63,193,pending,1
1081,1.61642630953163E+018,1.61642630953163E+018,0,201,277,pending,1
1082,1.6164263161141E+018,1.6164263161141E+018,0,191,266,pending,1
1083,1.6164276082598E+018,1.6164276082598E+018,1049,191,266,pending,1
1084,1.6164276153841E+018,1.6164276153841E+018,1049,149,292,pending,1
1085,1.61642981659205E+018,1.61643040414695E+018,1053,117,238,successful,0
1086,1.61643307501572E+018,1.61643307501572E+018,0,63,193,pending,1
1087,1.61643308100914E+018,1.61643308100914E+018,0,149,292,pending,1
1088,1.61643308634759E+018,1.61643308634759E+018,0,201,277,pending,1
1089,1.61643309378105E+018,1.61643309378105E+018,0,191,266,pending,1
1090,1.6164339319683E+018,1.6164339319683E+018,1048,302,375,pending,1
1091,1.6164339384818E+018,1.6164339384818E+018,1048,149,292,pending,1
1092,1.61643489738044E+018,1.61643489738044E+018,1053,63,129,pending,1
1093,1.61643490005119E+018,1.61643490005119E+018,1053,63,193,pending,1
1094,1.61643490931881E+018,1.61643490931881E+018,1053,191,266,pending,1
1095,1.6164409513979E+018,1.6164409513979E+018,1053,191,480,pending,1
1096,1.61646072403379E+018,1.61646072403379E+018,1054,21,39,successful,0
1097,1.61646311024235E+018,1.61652447987387E+018,1060,28,49,successful,0
1098,1.61646445210999E+018,1.6164771319231E+018,1057,5,481,successful,0
1099,1.6164660591271E+018,1.61682674972748E+018,1084,21,482,successful,0
1100,1.61646904164408E+018,1.61710905259574E+018,0,114,249,disinterested,0
1101,1.61649271252162E+018,1.61649322958578E+018,1059,26,73,successful,0
1102,1.61650538434673E+018,1.61771680796428E+018,1118,302,375,successful,0
1103,1.61651087082898E+018,1.61651956272965E+018,1063,24,42,successful,0
1104,1.61651115895998E+018,1.61655211083874E+018,1065,7,8,successful,0
1105,1.61652793685829E+018,1.61652793685829E+018,1057,302,375,pending,1
1106,1.61652794466217E+018,1.61652794466217E+018,1057,149,292,pending,1
1107,1.61652794921579E+018,1.61652794921579E+018,1057,201,277,pending,1
1108,1.61652796141437E+018,1.61652796141437E+018,1057,191,480,pending,1
1109,1.6165279652086E+018,1.6165279652086E+018,1057,201,277,pending,1
1110,1.61652797979139E+018,1.61652797979139E+018,1057,290,351,pending,1
1111,1.61652799744545E+018,1.61652799744545E+018,1058,302,375,pending,1
1112,1.61652800416504E+018,1.61652800416504E+018,1058,149,292,pending,1
1113,1.61652800751994E+018,1.61652800751994E+018,1058,201,277,pending,1
1114,1.616528019184E+018,1.616528019184E+018,1058,191,480,pending,1
1115,1.61652802691579E+018,1.61652802691579E+018,1058,290,351,pending,1
1116,1.61652838818719E+018,1.61652838818719E+018,1063,290,351,pending,1
1117,1.61652845407756E+018,1.61657730436479E+018,1069,50,82,successful,0
1118,1.61652880290674E+018,1.61652880290674E+018,1059,290,351,pending,1
1119,1.61652891704964E+018,1.61657758789842E+018,1070,50,157,successful,0
1120,1.61652935488478E+018,1.61652935488478E+018,1059,191,480,pending,1
1121,1.61657067520261E+018,1.61712633071043E+018,1105,117,238,successful,0
1122,1.6165728768139E+018,1.6165728768139E+018,1066,23,41,successful,0
1123,1.61660040609703E+018,1.61660131814177E+018,1073,23,41,successful,0
1124,1.61661011673804E+018,1.61661011673804E+018,1071,302,375,pending,1
1125,1.61661012836577E+018,1.61661012836577E+018,1071,191,480,pending,1
1126,1.61661017546767E+018,1.61661017546767E+018,1071,290,351,pending,1
1127,1.61661036867807E+018,1.61661036867807E+018,1066,63,103,pending,1
1128,1.61661037776884E+018,1.61661037776884E+018,1066,149,292,pending,1
1129,1.61661038240305E+018,1.61661038240305E+018,1066,201,277,pending,1
1130,1.61661039285174E+018,1.61661039285174E+018,1066,191,480,pending,1
1131,1.61661040363042E+018,1.61661040363042E+018,1066,290,351,pending,1
1132,1.61661043452937E+018,1.61661043452937E+018,0,302,375,pending,1
1133,1.61661044753389E+018,1.61661044753389E+018,0,149,292,pending,1
1134,1.61661045243918E+018,1.61661045243918E+018,0,201,277,pending,1
1135,1.61661045925485E+018,1.61661045925485E+018,0,191,480,pending,1
1136,1.61661048605637E+018,1.61661048605637E+018,1068,302,375,pending,1
1137,1.61661049326379E+018,1.61661049326379E+018,1068,191,480,pending,1
1138,1.61672224014639E+018,1.61672224014639E+018,1067,22,469,successful,0
1139,1.61673927195811E+018,1.61674138624034E+018,1077,7,8,successful,0
1140,1.61674262949002E+018,1.61700396499838E+018,1092,80,121,successful,0
1141,1.61674357106518E+018,1.61674357106518E+018,1075,21,39,successful,0
1142,1.61675017901957E+018,1.61675017901957E+018,1074,7,8,successful,0
1143,1.61675058498322E+018,1.61777261659735E+018,1111,7,8,successful,0
1144,1.61675573018651E+018,1.61700556583952E+018,1093,7,8,successful,0
1145,1.6168221083607E+018,1.6168250541847E+018,1083,91,205,successful,0
1146,1.61683043873582E+018,1.61882201541744E+018,1085,8,14,successful,0
1147,1.61684096886418E+018,1.61710722287644E+018,1082,7,8,disinterested,0
1148,1.61684098765764E+018,1.6171072101949E+018,1081,7,8,disinterested,0
1149,1.61684750448906E+018,1.61705278052331E+018,1099,213,395,successful,0
1150,1.6168479066746E+018,1.6170527376885E+018,1098,213,395,successful,0
1151,1.61697802205277E+018,1.61697802205277E+018,1087,97,242,successful,0
1152,1.6169880461944E+018,1.61699811669186E+018,1090,140,200,successful,0
1153,1.6169908787513E+018,1.6169908787513E+018,1088,7,8,successful,0
1154,1.61699787968308E+018,1.61721046895781E+018,1089,184,488,successful,0
1155,1.61700371820705E+018,1.6172051936267E+018,1091,242,320,successful,0
1156,1.61702090627036E+018,1.61709964878535E+018,1095,108,360,successful,0
1157,1.61702096887976E+018,1.617032404779E+018,1094,116,315,successful,0
1158,1.61702229697787E+018,1.61709979538409E+018,1096,108,360,successful,0
1159,1.61702280543982E+018,1.61709986733892E+018,1097,108,360,successful,0
1160,1.61702913673413E+018,1.61702913673413E+018,0,17,29,pending,0
1161,1.61709308863257E+018,1.61709325486006E+018,1100,17,29,successful,0
1162,1.61709488701793E+018,1.61709949224577E+018,1101,63,193,successful,0
1163,1.61710773388589E+018,1.61710773388589E+018,1102,22,469,successful,0
1164,1.61713058200883E+018,1.61781561210566E+018,1121,97,242,successful,0
1165,1.61713611554254E+018,1.61713611776511E+018,1074,63,193,disinterested,1
1166,1.6171361259964E+018,1.6171361259964E+018,1074,149,292,pending,1
1167,1.61713613607274E+018,1.61713613607274E+018,1074,191,480,pending,1
1168,1.61714784350319E+018,1.61714784350319E+018,871,302,375,pending,1
1169,1.61717197894612E+018,1.61717197894612E+018,0,8,14,pending,0
1170,1.61717397036936E+018,1.61717397036936E+018,1079,7,8,successful,0
1171,1.61721407216033E+018,1.61721407216033E+018,986,149,292,pending,1
1172,1.61721409511468E+018,1.61727000374364E+018,1106,108,360,successful,0
1173,1.61724546510489E+018,1.61729001957384E+018,0,22,203,disinterested,0
1174,1.61726757033316E+018,1.61728205657863E+018,1109,116,315,successful,0
1175,1.61727371037327E+018,1.61727732529485E+018,1107,252,431,successful,0
1176,1.61727460171826E+018,1.61729388026774E+018,1108,213,347,successful,0
1177,1.61727557189329E+018,1.61821837817927E+018,1113,213,347,successful,0
1178,1.6172766505596E+018,1.6172766505596E+018,1102,252,431,successful,0
1179,1.61727684474982E+018,1.61727684474982E+018,1102,22,469,successful,0
1180,1.61727721247236E+018,1.61738114310455E+018,1114,26,46,successful,0
1181,1.6173179631419E+018,1.6173179631419E+018,1110,22,469,successful,0
